order_id,order_item_id,order_purchase_timestamp,atraso_dias,y_atraso,dias_previstos_entrega,dist_km,peso_kg,vol_m3,densidade,frete_ratio,ticket,mes_num,seller_state,customer_state,product_category_name
07f6c3baf9ac86865b60f640c4f923c6,1,2018-03-02 17:47:40,26.0,1,19,446.65519735593597,0.25,0.000352,0.2499120309651003,0.42776203966005666,34.3,3,SP,RJ,fashion_bolsas_e_acessorios
07f6d8849f66cadda64c15cea9a6c321,1,2017-08-31 19:51:00,-14.0,0,26,767.6413623804418,0.15,0.000792,0.14988129401514003,0.5809926894959601,24.99,8,SP,RS,telefonia
07f770114a6de1a65f865bf22d8bb20a,1,2018-08-06 09:17:53,-6.0,0,9,193.96405452242072,0.75,0.005808,0.7456691535561458,0.2194053208137715,62.9,8,SP,SP,beleza_saude
07f83d154c11676890dc6275328ba6c1,1,2018-06-17 20:51:05,-20.0,0,29,990.0852004182655,0.336,0.002288,0.3352329869259135,0.08372,249.0,6,SP,GO,relogios_presentes
07f970754e737efe221e6349eeb5a8e7,1,2018-06-18 08:58:54,-14.0,0,30,1916.217364517863,6.9,0.017576,6.780820302365622,0.7223468507333908,114.9,6,SP,PI,beleza_saude
07f9acd4e59411df700a59f89d4da8ed,1,2018-08-02 21:54:37,-6.0,0,12,412.6700850416051,1.0,0.001792,0.9982112055197087,0.29328358208955224,66.0,8,SP,SC,utilidades_domesticas
07fa03f414c1129ccd4a8fb44f441f13,1,2018-01-25 23:16:38,-20.0,0,26,301.96417364001246,0.3,0.0224,0.2934272300469484,0.16911142454160788,69.9,1,SP,SP,cama_mesa_banho
07fa3b6d7ec7fa27de9d00bdc93d36cf,1,2018-07-21 17:22:06,-8.0,0,17,322.22438672208307,0.2,0.002601,0.1994811495300723,0.2548440065681445,59.9,7,RJ,SP,eletronicos
07fac8f9cadb792264f2985ef93eaa13,1,2017-04-26 08:25:51,-1.0,0,18,71.04651941237333,0.35,0.000836,0.3497076444092738,0.5802011646373743,17.89,4,SP,SP,telefonia
07fbc4f433fc8754c492bc6dfb0b1c52,1,2017-07-05 08:49:56,-1.0,0,21,771.145376482811,1.45,0.00972,1.4360416749197797,0.22035840800166698,94.98,7,MG,RJ,ferramentas_jardim
07fc346abda30b632be799f5b4be2bd8,1,2017-07-17 14:04:47,-6.0,0,16,40.56634720406941,16.65,0.087696,15.307585943131167,0.1577349853211922,199.97,7,SP,SP,moveis_escritorio
07fcf4ec8cadbea34c5b508e35e716c0,1,2018-04-17 16:34:04,-17.0,0,22,421.93177486255234,5.95,0.046475,5.685754556965049,0.1376381215469613,143.8,4,SP,SP,automotivo
07fda4bada645831fb11a20eaf52c2ef,1,2017-12-18 18:43:26,-14.0,0,22,67.38943758141963,0.55,0.013125,0.5428747686613202,0.1506060606060606,65.0,12,SP,SP,cds_dvds_musicais
07fe18147d98a22e8f8f5e43fc09d831,1,2018-04-17 16:56:15,-20.0,0,37,409.78770886849003,4.4,0.036036,4.246956669459363,0.20672803727696332,86.99,4,SP,RJ,esporte_lazer
07ff1545b26c5800dc2d25ab88055082,1,2018-03-05 18:12:13,-1.0,0,15,132.84501688090072,4.55,0.032,4.40891472868217,0.29014084507042254,70.0,3,SC,SC,industria_comercio_e_negocios
07ffab4def2a95548ff6ef1b9d7e0f5a,1,2018-03-19 22:08:42,8.0,1,16,235.73476859188392,1.867,0.007776,1.8525942272886038,0.4794444444444445,35.0,3,SP,SP,cool_stuff
07fff3bc2afa0d164257d4f64c4c5116,1,2018-04-28 18:08:18,-15.0,0,25,345.06188252081824,1.2,0.0135,1.1840157868771581,0.21585728444003965,99.9,4,SP,PR,esporte_lazer
0800193c2810da8b955ec8cae2b82e11,1,2018-01-25 16:32:37,-21.0,0,27,822.3367695704668,3.85,0.02002,3.7744357953765615,0.25730000000000003,99.0,1,PR,MG,brinquedos
08003b4e485e934387afc41448692e0a,1,2017-07-23 19:52:46,-18.0,0,22,504.61680590800154,0.2,0.001875,0.1996257018091079,0.34474327628361856,39.9,7,MG,SP,missing
0801f0d06dea3e577f48276a2a225597,1,2017-10-18 20:26:36,-23.0,0,29,2012.0582625417042,0.05,0.000884,0.04995583903829015,0.8270409809616005,29.99,10,SP,PE,fashion_bolsas_e_acessorios
08030370edeb35f2f91b73f09f76a49b,1,2018-04-11 11:34:51,-16.0,0,28,785.3258356335807,3.25,0.018,3.192534381139489,0.08846875,319.0,4,SP,GO,automotivo
0803296b40e2392a6d35771832ca1d7a,1,2017-03-09 10:36:58,-6.0,0,21,1142.484379767718,0.7,0.003888,0.6972889405989513,0.33767441860465114,42.0,3,SP,MG,casa_conforto
080353b05fa842120b49deabe1613a37,1,2017-07-03 15:48:48,-15.0,0,31,2114.3320641984233,0.373,0.003927,0.3715409586553604,0.19480378301989348,90.99,7,SP,PE,eletronicos
080353b05fa842120b49deabe1613a37,2,2017-07-03 15:48:48,-15.0,0,31,2114.3320641984233,0.373,0.003927,0.3715409586553604,0.19480378301989348,90.99,7,SP,PE,eletronicos
0804701eb9f74ec349c0b1dce5a83df7,1,2018-08-09 18:55:30,-8.0,0,13,529.4720326987247,0.6,0.004608,0.597247881760846,0.35560975609756096,40.0,8,PR,SP,informatica_acessorios
080480ad9ab2cde9dd7f580cc063ecc9,1,2018-05-22 21:58:57,-9.0,0,16,369.62274398332596,1.1,0.018,1.0805500982318272,0.2548660084626234,69.9,5,RS,SC,informatica_acessorios
0805644614eb4e79eb6e5948057e2f1b,1,2018-02-14 15:08:42,-16.0,0,46,1224.4948208304995,3.9,0.012096,3.8533894017958765,0.1518295739348371,398.0,2,SP,MT,automotivo
0805ef7875f007ad8ae7f5179c939667,1,2018-03-26 11:24:53,-8.0,0,36,1531.3212076740817,1.825,0.020944,1.787561315801846,0.4663471778487753,92.9,3,SP,PA,cama_mesa_banho
08061d4bd888415d50ba941cbd4324da,1,2017-02-28 17:10:24,-12.0,0,19,156.12236966030397,0.2,0.002112,0.19957849022863716,0.05978098556495769,199.9,2,SP,SP,relogios_presentes
0806cf8565810770735ccbff09d9d4c5,1,2017-12-06 21:09:23,-20.0,0,34,2077.544035260993,1.775,0.013671,1.7510612417638465,0.4891944990176817,49.9,12,RJ,RN,brinquedos
0807b732c1e7621078473cec87389c8d,1,2018-04-18 09:36:08,-17.0,0,25,839.3309840529483,0.1,0.00128,0.0998721636305529,0.38075000000000003,39.0,4,SP,RS,papelaria
0807b732c1e7621078473cec87389c8d,2,2018-04-18 09:36:08,-17.0,0,25,839.3309840529483,0.1,0.00128,0.0998721636305529,0.33844444444444444,44.0,4,SP,RS,papelaria
0807e3831ca17d1d980903674c61d019,1,2018-05-30 19:55:32,-17.0,0,25,77.62500833308827,0.532,0.004284,0.5297306339640978,0.0384557438794727,264.5,5,SP,SP,perfumaria
0807ef98d4c6786b58238e6dfb2d2a9c,1,2018-01-24 15:55:19,-20.0,0,42,613.7853261133723,0.4,0.003,0.39880358923230314,0.32196162046908317,45.9,1,SP,SC,automotivo
08090fccbb124a320054723db6201076,1,2017-11-26 19:13:20,-5.0,0,23,370.5787464282777,0.3,0.008,0.2976190476190476,0.722488038277512,19.9,11,SP,MG,informatica_acessorios
080a96bd106fabe8c9a74df5cb5d8d26,1,2017-07-03 00:09:17,-9.0,0,17,39.47935431089588,1.7,0.02625,1.6565164433617539,0.09373333333333334,149.0,7,SP,SP,brinquedos
080c5db822472f28f4193dc902b9be32,1,2018-07-30 18:55:02,-1.0,0,7,15.347437207037002,0.55,0.014976,0.5418847342203166,0.17846636595410864,49.99,7,SP,SP,moveis_decoracao
080d1460c228aebf236ed5800edce044,1,2017-12-22 12:38:56,-27.0,0,32,821.3814615605913,0.35,0.0032,0.348883572567783,0.1531219028741328,99.9,12,RJ,PR,beleza_saude
081081d7c1bab4679737b9254c3e992a,1,2018-01-05 10:23:18,-14.0,0,17,91.59271976413363,1.25,0.01444,1.2322069319033162,0.09633307868601985,129.9,1,SP,SP,cama_mesa_banho
0810ae0fa88d7880bf3d2fa5fa172f60,1,2018-01-21 20:43:26,-4.0,0,28,698.1608893419016,1.5,0.030576,1.4554967319246714,0.11474999999999999,159.0,1,SP,RJ,cama_mesa_banho
08119452a05228b9c7e379abf9622dab,1,2018-06-07 21:35:52,-19.0,0,25,348.18133824022436,8.35,0.04928,7.957837755413236,0.16507620941020543,149.9,6,SP,SP,bebes
0812b411edea2fcc36b4bc1f8e4e36aa,1,2018-01-13 13:18:10,-9.0,0,25,509.9051856830409,30.0,0.27,23.62204724409449,0.9607171817280836,109.99,1,PR,SP,esporte_lazer
0812eb902a67711a1cb742b3cdaa65ae,1,2017-02-12 20:37:36,-6.0,0,24,895.6815024289485,30.0,0.12078,26.767072931351382,0.02884649643705463,6735.0,2,SP,MS,utilidades_domesticas
081409ec388a7be098904b884d149db0,1,2017-06-14 15:27:11,-12.0,0,27,470.3246899233928,12.8,0.0765,11.890385508592662,0.25320786997433703,115.9,6,SP,SP,pet_shop
0814daa4d12a646aeb73c429d5852f4d,1,2018-07-28 13:14:37,-10.0,0,15,301.96435211244244,4.8,0.04,4.615384615384615,0.4579164214243673,49.97,7,MG,MG,moveis_decoracao
08158c9f50214fc5872aba47814160e7,1,2017-03-15 14:37:37,-11.0,0,22,779.344886273374,24.05,0.144,21.022727272727273,0.4068356722498868,219.9,3,SP,RS,informatica_acessorios
0815bb5a3a3289fdf7ac65a426cb553a,1,2018-06-19 21:36:37,5.0,1,9,152.2417609758655,1.05,0.01444,1.0350538227987855,0.12081268582755202,99.9,6,SP,SP,cama_mesa_banho
0817ec0f9c1ec6a3ae2826349129d4a7,1,2017-08-25 17:04:19,-5.0,0,26,740.356643216717,1.383,0.02,1.3558823529411765,0.19669966996699667,89.9,8,SP,RS,cama_mesa_banho
081820c2ad1ad7f6c452c1e845529fe8,1,2018-08-15 23:42:25,-13.0,0,21,474.71985843308454,7.2,0.0348,6.957866254348667,0.3484166666666667,119.0,8,SP,RJ,papelaria
081857a1fe99545a55e83b3b1e8a8ce0,1,2018-04-19 23:10:25,-23.0,0,35,658.786683108919,0.2,0.0016,0.19968051118210864,0.4586206896551724,42.5,4,SP,MG,construcao_ferramentas_construcao
0818699476819463109688475b808343,1,2018-06-01 09:57:51,-24.0,0,32,401.2763181653788,1.833,0.008778,1.817049935664735,0.023564705882352942,849.0,6,SP,SP,eletroportateis
0818699476819463109688475b808343,2,2018-06-01 09:57:51,-24.0,0,32,401.2763181653788,1.833,0.008778,1.817049935664735,0.023564705882352942,849.0,6,SP,SP,eletroportateis
0818699476819463109688475b808343,3,2018-06-01 09:57:51,-24.0,0,32,401.2763181653788,1.833,0.008778,1.817049935664735,0.023564705882352942,849.0,6,SP,SP,eletroportateis
081aa4722ec9005a164bb9e2c2090911,1,2018-06-19 12:42:57,-6.0,0,9,98.31741323963159,0.2,0.00099,0.19980219582613212,0.07213438735177866,110.32,6,SP,SP,beleza_saude
081aa4722ec9005a164bb9e2c2090911,2,2018-06-19 12:42:57,-6.0,0,9,98.31741323963159,0.2,0.00099,0.19980219582613212,0.07213438735177866,110.32,6,SP,SP,beleza_saude
081acb555a1113c7c97b5c19a34852a1,1,2017-07-16 20:38:03,-16.0,0,30,934.8424603489299,0.2,0.00056,0.19988806268489648,0.9849162011173185,16.9,7,GO,RJ,dvds_blu_ray
081bfb811c30ac2ba75d0013a7fc1d65,1,2017-07-14 14:35:26,-14.0,0,25,436.1643002746232,0.25,0.00396,0.24901390493645167,0.16902956368831742,89.99,7,SP,RJ,beleza_saude
081c75b9982020f01f5672792408d728,1,2018-05-06 22:35:41,-19.0,0,29,757.9732945908595,0.5,0.018,0.4911591355599214,0.6662068965517242,28.0,5,SP,GO,instrumentos_musicais
081d8e7957ea9756d18875b8505c2886,1,2017-12-28 18:48:01,-13.0,0,32,2279.1205684560664,0.15,0.0028,0.1495811727163941,1.4912663755458515,21.9,12,SP,PI,eletronicos
081dff6255d4b75937a72577339b2728,1,2018-03-13 14:21:08,-6.0,0,9,52.25990608389735,0.35,0.0024,0.34916201117318435,0.4595744680851064,17.8,3,SP,SP,bebes
081dff6255d4b75937a72577339b2728,2,2018-03-13 14:21:08,-6.0,0,9,52.25990608389735,0.35,0.0024,0.34916201117318435,0.4595744680851064,17.8,3,SP,SP,bebes
081e5884f403fbe66f3bce77c72c9230,1,2017-10-31 15:09:11,-9.0,0,16,298.2442458094115,1.583,0.00324,1.577887644033332,0.4283883370714514,30.21,10,SP,SP,informatica_acessorios
081f94ba9d60353dcfa2200cf9bf42cc,1,2017-12-22 01:08:40,-25.0,0,39,2468.872144193151,0.887,0.0132,0.8754441373864982,0.17555169848747829,119.99,12,SP,PA,brinquedos
08202fbf5047a2f85a0983ac291a69fb,1,2017-04-05 08:38:19,-30.0,0,39,1436.7789921097283,0.6,0.00207,0.5987605656291476,0.17596495578146953,119.99,4,BA,SP,telefonia
08204559bebd39e09ee52dcb56d8faa2,1,2018-01-14 07:36:54,-20.0,0,25,325.512446251753,0.7,0.03192,0.6783471586944725,0.17300337457817772,87.9,1,MG,RJ,malas_acessorios
0820ec4a663815afde264b1f4cbfeccd,1,2017-12-27 13:12:11,-14.0,0,26,512.1394143782542,0.85,0.020295,0.8330923899460451,0.09507142857142857,139.0,12,SP,SP,automotivo
08213e46524c11c2501c5d0a59ff8b7a,1,2018-04-21 17:55:05,-3.0,0,40,1071.5127926215994,5.5,0.024,5.37109375,0.5107894736842106,75.0,4,PR,RJ,moveis_sala
082143e4f5f63e4e768aa4d5c70d0d02,1,2017-06-14 20:34:06,-11.0,0,22,324.62684982342955,0.6,0.008008,0.5952333711637209,0.26560509554140127,61.8,6,SP,PR,beleza_saude
0822275bffed889280029c0c32b003e6,1,2018-02-05 13:12:47,36.0,1,23,335.78132335290854,0.15,0.0028,0.1495811727163941,0.6157205240174672,21.9,2,SP,RJ,eletronicos
08225af20bcc4b379e2019b723e44a45,1,2018-02-04 23:21:11,-1.0,0,31,630.3409643605823,0.3,0.000816,0.2997553995939314,0.5208692652638841,27.99,2,SP,SC,telefonia
0822bcde10bb5d023755a71bc8f7797f,1,2018-05-07 23:29:24,-7.0,0,14,241.63815534346853,30.0,0.25,24.0,0.3243794147325933,990.0,5,MG,SP,construcao_ferramentas_construcao
082388d7ce9557ef064199ef978a8f3e,1,2018-07-29 21:02:36,-1.0,0,3,47.04804894757565,0.5,0.004913,0.49755550978044866,0.521383647798742,14.9,7,SP,SP,telefonia
082390c0275d73d20f55fec91903bbd7,1,2018-05-11 14:39:15,-3.0,0,24,1385.1393287640828,0.2,0.001408,0.19971879593532307,0.23036144578313253,82.0,5,SP,BA,perfumaria
082390c0275d73d20f55fec91903bbd7,2,2018-05-11 14:39:15,-3.0,0,24,1390.0338957622798,0.4,0.005832,0.3976807260059334,0.17240757439134355,109.9,5,SP,BA,esporte_lazer
0823dcbe6114c3aab2fc53d98117d916,1,2017-09-14 08:56:38,-14.0,0,26,2148.2866301092176,0.163,0.003528,0.16242695769325818,0.28632998121339376,89.49,9,SP,PE,esporte_lazer
0825a0aa574e4d49396e37335aa640f1,1,2017-10-12 13:03:52,-6.0,0,28,2098.5034473851547,0.2,0.000884,0.1998233561531606,0.28548707753479124,149.9,10,MG,RN,cool_stuff
082730bdb06cc2b755fbb33becd6ccec,1,2018-07-24 23:00:55,-9.0,0,16,646.3799547592517,0.15,0.001936,0.14971016112805607,0.5906451612903225,30.0,7,SP,MG,portateis_casa_forno_e_cafe
08273b57741a2ee2f20725323393b0a2,1,2018-04-08 21:10:37,-15.0,0,16,5.976894281468858,5.1,0.0918,4.67118519875435,0.14907197827071073,219.9,4,SP,SP,utilidades_domesticas
08288e829c6b9a810a4392bbc30545dc,1,2017-11-26 16:31:13,-10.0,0,22,549.4297217808158,0.15,0.002304,0.1496551944320286,0.6271356783919598,18.9,11,PR,SP,eletronicos
0828ce181ff4d87d201f07043986d0d2,1,2018-07-15 15:09:05,-12.0,0,21,751.5089336192548,2.75,0.021012,2.6934061499766897,0.7671592775041051,59.9,7,PR,RS,instrumentos_musicais
0828f00051736863b477ea7277ddda6f,1,2017-09-29 00:47:51,-12.0,0,18,71.27294875827569,0.4,0.014,0.39447731755424065,0.1848443843031123,72.9,9,SC,SC,esporte_lazer
0829f68cdf3850bb5977ac321e0fb8d5,1,2017-10-18 08:41:11,3.0,1,18,572.4315754230706,1.2,0.0064,1.192368839427663,1.0907849829351537,13.65,10,SP,SP,esporte_lazer
082a40b17edc8dee91ba95b20b555815,1,2017-10-07 21:50:31,-25.0,0,36,2202.089027064415,4.475,0.032736,4.333150001549282,0.3787503713238935,99.99,10,SP,PB,cool_stuff
082b1b681e5c80c5334f290e6d5a5405,1,2017-11-22 14:37:39,-9.0,0,11,8.667278605655836,0.35,0.0036,0.34874451972897563,0.37065269175798005,19.99,11,SP,SP,informatica_acessorios
082b1b681e5c80c5334f290e6d5a5405,2,2017-11-22 14:37:39,-9.0,0,11,8.667278605655836,0.3,0.00275,0.2991772625280478,0.37065269175798005,19.99,11,SP,SP,informatica_acessorios
082b39e89779891345c6ebc6def4822d,1,2018-01-29 17:54:40,-13.0,0,15,1.5472151327511918,1.05,0.019008,1.0304138927270445,0.08370436331255565,144.99,1,SP,SP,cool_stuff
082c2f05e569e5d095ac086461bef733,1,2018-01-21 11:29:19,-16.0,0,25,811.7566668090686,0.7,0.010692,0.6925947766480788,0.08855721393034825,179.9,1,SP,GO,beleza_saude
082c30f193b1a499078fafbfa3a2d6a7,1,2017-11-13 20:10:29,-17.0,0,30,682.9418590871462,0.1,0.002646,0.0997360982839407,0.061402214022140224,270.0,11,SP,RJ,fashion_bolsas_e_acessorios
082c7986084072affce4f8c0a20a39df,1,2018-02-28 13:15:20,5.0,1,18,186.81254062058449,0.1,0.00192,0.09980836793356757,0.28499657456040195,42.79,2,MG,MG,informatica_acessorios
082d1a4833001c9e4d9a97109ea180d6,1,2017-10-18 08:45:41,-16.0,0,18,303.9320503320227,1.617,0.012312,1.5973336283675388,0.05886807493025109,249.9,10,SP,SP,beleza_saude
082d9e610509b115a17045c97c207811,1,2018-06-08 16:11:27,-27.0,0,37,1616.395544139741,0.725,0.0048,0.7215366242038217,0.19863979848866498,197.5,6,PE,RJ,informatica_acessorios
082d9e610509b115a17045c97c207811,2,2018-06-08 16:11:27,-27.0,0,37,1616.395544139741,0.725,0.0048,0.7215366242038217,0.19863979848866498,197.5,6,PE,RJ,informatica_acessorios
082d9e610509b115a17045c97c207811,3,2018-06-08 16:11:27,-27.0,0,37,1616.395544139741,0.725,0.0048,0.7215366242038217,0.19863979848866498,197.5,6,PE,RJ,informatica_acessorios
082d9e610509b115a17045c97c207811,4,2018-06-08 16:11:27,-27.0,0,37,1616.395544139741,0.725,0.0048,0.7215366242038217,0.19863979848866498,197.5,6,PE,RJ,informatica_acessorios
082da800c206687336a039aa7269d303,1,2018-05-02 13:10:10,-13.0,0,18,421.1839786899435,0.333,0.003672,0.33178169760638937,0.11808576755748912,159.9,5,MG,SP,relogios_presentes
082e1d9362de402518ac4c47b4d82dd0,1,2017-07-28 22:34:21,-8.0,0,12,40.193726735993216,0.3,0.003496,0.2989548538310068,0.162475442043222,49.9,7,SP,SP,informatica_acessorios
0830f0655920234ddca71663beb629cb,1,2018-05-23 11:23:55,-12.0,0,28,597.6260749754492,4.5,0.008303,4.462944174518969,0.30116676901482586,112.99,5,SP,RJ,informatica_acessorios
0830fb3429c4807bd185a32fe5241b8a,1,2017-12-12 20:21:26,1.0,1,16,134.26532071953207,0.7,0.008,0.6944444444444444,0.18936940369594207,51.49,12,SP,SP,bebidas
08320dbc54cab8156a9a9f7c74a8b078,1,2017-07-20 14:53:16,-13.0,0,21,349.477196665669,5.95,0.008,5.902777777777778,0.28264462809917357,120.0,7,MG,RJ,ferramentas_jardim
08322b6d209359f491acb1e5f89cb371,1,2018-08-22 20:16:37,-12.0,0,20,916.228394862066,6.85,0.034125,6.623957451952133,0.28753138075313805,238.0,8,SC,MG,artes_e_artesanato
083556b25c9ff2ecef87ad43b8d265cc,1,2018-05-31 02:31:42,-13.0,0,25,15.48547870844593,0.62,0.005865,0.6163849025465644,0.0762086408491583,119.59,5,SP,SP,audio
083606af9191f3c3119ed90e616df1ca,1,2017-09-05 11:59:59,-15.0,0,28,577.3054199713255,0.45,0.000561,0.44974769154504324,0.10091428571428572,174.0,9,BA,PE,telefonia
083606af9191f3c3119ed90e616df1ca,2,2017-09-05 11:59:59,-15.0,0,28,577.3054199713255,0.45,0.000561,0.44974769154504324,0.10091428571428572,174.0,9,BA,PE,telefonia
083715659baf44018ac67f7914b85cdb,1,2018-05-19 12:27:20,-12.0,0,17,224.54677282481973,0.15,0.002288,0.14965758344906852,0.16069221260815822,79.9,5,SP,SP,fashion_bolsas_e_acessorios
0838c36e9894cf5d929f58210d5b5bb0,1,2017-06-13 11:22:36,-20.0,0,34,2478.5805980936707,1.15,0.021875,1.1253822629969417,0.3091470951792336,79.9,6,SP,PA,market_place
083a0434b4fe46096d27412266b29d36,1,2018-03-29 10:47:24,-11.0,0,24,667.0084506848901,0.825,0.001944,0.8233993117379813,0.2748587570621469,69.8,3,SP,SC,utilidades_domesticas
083a4afaefd6690e5cf5918275c4e413,1,2017-09-13 05:53:17,6.0,1,18,1061.5452971186787,3.0,0.008349,2.9751603859378055,0.08846666666666667,299.0,9,PR,DF,moveis_decoracao
083ade26303c53b4aa1c779b67d44485,1,2018-06-07 20:38:06,-30.0,0,45,355.7702561584661,0.55,0.00768,0.5458081930771674,0.24693548387096775,61.0,6,SP,RJ,esporte_lazer
083b812dd46ddf24d9ae0b6429139c9f,1,2018-07-13 07:47:48,-6.0,0,17,496.1797914791767,0.25,0.002142,0.24946564458928971,0.9578616352201258,14.9,7,SP,MG,brinquedos
083c350532e95d46b3c25b7c41b1ad63,1,2018-05-28 18:20:49,-11.0,0,15,22.657427363790973,9.4,0.109091,8.475409141359906,0.16825,79.0,5,SP,SP,utilidades_domesticas
083c3a567b005b0f7261c9c0c76fe151,1,2017-02-12 15:45:27,-18.0,0,37,623.8263685605564,1.2,0.003,1.1964107676969093,0.2817733990147783,59.9,2,SP,MG,moveis_decoracao
083dcb43c3410ea112ed46dc5e8f6674,1,2017-12-01 20:51:43,-20.0,0,33,769.2027774801151,0.282,0.002618,0.2812636517596931,0.07877729257641922,228.0,12,PR,MS,relogios_presentes
083dcb43c3410ea112ed46dc5e8f6674,2,2017-12-01 20:51:43,-20.0,0,33,769.2027774801151,0.282,0.002618,0.2812636517596931,0.07877729257641922,228.0,12,PR,MS,relogios_presentes
083dcf8ec0ff8aedc0d7ad8063baad80,1,2018-04-19 12:06:09,-10.0,0,24,324.039619216243,6.55,0.008,6.498015873015873,0.14666666666666667,119.0,4,MG,RJ,informatica_acessorios
083fa2fb9d3de18eabbb3427045a1a1f,1,2018-07-03 10:24:56,-28.0,0,37,518.1597551792222,0.584,0.002288,0.5826668582283734,0.15775,119.0,7,SP,RJ,relogios_presentes
084051935208c688c8cd5fae3d15810d,1,2017-02-24 15:46:49,2.0,1,30,648.2004921599329,2.2,0.000352,2.199225872492883,0.387363834422658,44.9,2,MG,BA,automotivo
084080266521db39cd371403f8534271,1,2018-03-23 01:42:47,-8.0,0,26,615.8421721111673,1.874,0.037544,1.8061884604411957,0.21766666666666667,89.0,3,SP,SC,brinquedos
08427834d148946950a3fe92a596e1e4,1,2017-11-29 14:14:58,-16.0,0,28,1629.1021176143308,0.5,0.03312,0.4839708843115998,0.48157423971377467,54.9,11,MG,RS,malas_acessorios
08432abcf785878edf1221a0611960ea,1,2017-01-26 20:37:39,-16.0,0,28,820.227568098419,0.562,0.00442,0.5595268911411561,0.5546950629235238,29.99,1,SP,RS,esporte_lazer
084408fe97c377238b5ee3e8bed4c99d,1,2017-11-25 05:12:26,-16.0,0,32,1873.3524945103254,8.35,0.0513,7.942547322362789,0.2898599066044029,148.9,11,SC,BA,cama_mesa_banho
084420ecc28fd09f04b4d0c5fa9929e1,1,2017-05-23 13:53:50,-14.0,0,30,937.3224528520495,0.6,0.006137,0.5963402598254511,0.08136114756323816,219.99,5,SP,BA,perfumaria
08445c33aae15e7639ae685a2763bf58,1,2017-10-07 23:33:15,-5.0,0,23,292.73861651729106,1.35,0.004374,1.3441208155527722,0.11285598047192838,121.9,10,SP,SP,beleza_saude
08448f27d81d804598569621e1fb1d8e,1,2017-11-30 09:48:57,-12.0,0,18,19.71908775543294,0.4,0.00396,0.3984222478983227,0.15037075357820315,56.99,11,SP,SP,perfumaria
08451f484ac3dba5140399d0b7e0a829,1,2018-01-02 10:32:22,-22.0,0,42,1793.8195939221373,0.2,0.004,0.19920318725099603,0.38984848484848483,65.0,1,SP,PE,cool_stuff
0846185a9dfd578106358936887eb8a5,1,2018-01-02 12:29:58,-26.0,0,33,2355.2700840215657,2.0,0.0297,1.942313295134505,0.19317868753099346,180.49,1,SP,RN,esporte_lazer
084644a489ac88b4ca68d2aa3dc91292,1,2018-08-20 22:36:17,-27.0,0,36,788.7235646475375,0.35,0.012288,0.3457514067142947,0.2105736782902137,87.9,8,SP,RS,livros_interesse_geral
0847671e74f36253e410d74921dff936,1,2017-11-25 22:11:45,-15.0,0,17,40.438213073470685,0.444,0.0042,0.44214299940250945,0.1713163064833006,49.9,11,SP,SP,perfumaria
0847b01cece36c36c9c439bd502babe5,1,2018-04-13 06:35:04,-8.0,0,25,2099.8709243931758,7.05,0.04,6.778846153846153,0.2556701030927835,96.0,4,SP,PI,moveis_decoracao
0847e79b172a265faa7bd23222c56222,1,2018-06-14 20:48:50,-30.0,0,41,427.20344175558046,0.3,0.0016,0.2995207667731629,0.40117416829745595,44.99,6,SP,RJ,moveis_decoracao
0848fc09700c8afc1c372a4b2b7be70a,1,2017-12-13 11:03:02,-11.0,0,25,531.986825745743,0.1,0.0016,0.09984025559105432,0.35909090909090907,32.0,12,SP,SP,construcao_ferramentas_construcao
0848fc09700c8afc1c372a4b2b7be70a,2,2017-12-13 11:03:02,-11.0,0,25,531.986825745743,0.1,0.0016,0.09984025559105432,0.35909090909090907,32.0,12,SP,SP,construcao_ferramentas_construcao
0848fc09700c8afc1c372a4b2b7be70a,3,2017-12-13 11:03:02,-11.0,0,25,531.986825745743,0.1,0.0016,0.09984025559105432,0.35909090909090907,32.0,12,SP,SP,construcao_ferramentas_construcao
0849024969adbd058756b6d843f3c1c5,1,2017-12-17 20:04:57,-21.0,0,25,531.7304333668077,0.7,0.008,0.6944444444444444,0.30710611545056204,51.49,12,SP,MG,bebidas
0849ccbfff0e8fd7168be6a62ca74a0d,1,2018-05-08 14:38:21,-13.0,0,21,572.1312986129827,0.584,0.002288,0.5826668582283734,0.0,99.9,5,SP,RJ,relogios_presentes
0849eaf857ddbba0d7a97887503f9795,1,2017-12-01 11:50:46,-10.0,0,26,888.4202357939266,3.1,0.03276,3.001665440179713,0.2491860465116279,85.0,12,SP,DF,utilidades_domesticas
084ac56b13107e32ab92934f70638bc9,1,2017-11-25 13:47:05,-14.0,0,30,755.660369898732,26.5,0.147,23.103748910200522,0.11469352014010507,1141.0,11,PR,MG,esporte_lazer
084ac8d010dca0cb81b1bd4f375a047e,1,2018-02-13 14:37:04,-8.0,0,21,788.3688805087901,0.8,0.00726,0.7942338621607132,0.2695,59.0,2,SP,RJ,moveis_decoracao
084ac8d010dca0cb81b1bd4f375a047e,2,2018-02-13 14:37:04,-8.0,0,21,788.3688805087901,0.8,0.00726,0.7942338621607132,0.2695,59.0,2,SP,RJ,moveis_decoracao
084ac8d010dca0cb81b1bd4f375a047e,3,2018-02-13 14:37:04,-8.0,0,21,788.3688805087901,0.8,0.00726,0.7942338621607132,0.2695,59.0,2,SP,RJ,moveis_decoracao
